result_page_number	result_page_index_position	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
1	0	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 Pack) Coca-Cola Soda Soft Drink, 12 fl oz, 12 Pack	12.96	12.96	2-day delivery on orders $35+		4.5	Y
1	1	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Soda Soft Drink, 12 fl oz, 24 Pack	8.78	8.78	Free pickup today		4.5	Y
1	2	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Coca-Cola Soda Soft Drink, 16.9 fl oz, 6 Pack	8.62	8.62	2-day delivery on orders $35+		4.5	Y
1	3	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Coca-Cola Soda Soft Drink, 7.5 fl oz, 10 Pack	9.96	9.96	2-day delivery on orders $35+		4.5	Y
1	4	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today	Pickup Only	4.5	Y
1	5	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 Pack) Diet Coke Soda Soft Drink, 12 fl oz, 12 Pack	12.96	12.96	2-day delivery on orders $35+		4.5	Y
1	6	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Diet Coke Soda Soft Drink, 16.9 fl oz, 6 Pack	8.62	8.62	2-day delivery on orders $35+		4.5	Y
1	7	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 24 Pack	8.78	8.78	Free pickup today	Pickup Only	4.5	Y
1	8	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 Pack) Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 12 Pack	12.96	12.96	2-day delivery on orders $35+		4.5	Y
1	9	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Coke Zero Sugar Diet Soda Soft Drink, 16.9 fl oz, 6 Pack	8.62	8.62	2-day delivery on orders $35+		4.5	Y
1	10	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Diet Coke Soda Soft Drink, 12 fl oz, 24 Pack	8.78	8.78	Free pickup today		4.5	Y
1	11	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Coca-Cola Cherry Soda Soft Drink, 16.9 fl oz, 6 Pack	8.62	8.62	2-day delivery on orders $35+		4.5	Y
1	12	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Cherry Coke Mini Cans, Cherry Flavored Coca-Cola Soda Soda Soft Drink, Fridge Pack, 7.5 fl oz, 10 Pack	9.96	9.96			4.0	Y
1	13	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Diet Coke Caffeine Free Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today		4.5	Y
1	14	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Coke Zero Sugar Diet Soda Soft Drink, 7.5 fl oz, 10 Pack	9.96	9.96			4.5	Y
1	15	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Soda Soft Drink, 8 fl oz, 6 Pack	4.68	4.68	Free pickup today	Pickup Only	4.5	Y
1	16	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Diet Coke Soda Soft Drink, 7.5 fl oz, 10 Pack	10.65	10.65			4.5	Y
1	17	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coke Zero Sugar Diet Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today	Pickup Only	4.5	Y
1	18	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Mexican Coke Soda Soft Drink, 355 mL, 4 Pack	4.68	4.68	Free pickup today		4.5	Y
1	19	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Diet Coke Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today	Pickup Only	4.5	Y
1	20	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Coca-Cola Orange Vanilla Soda Soft Drinks, 16.9 fl oz, 6 Pack	8.62	8.62			4.5	Y
1	21	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Cherry Vanilla Coke, Cherry Vanilla Flavored Coca-Cola Soda Pop Soft Drink, Fridge Pack, 12 fl oz, 12 Pack	5.08	5.08	Free pickup today		5.0	N
1	22	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Soda Soft Drink, 7.5 fl oz, 6 Pack	2.76	2.76	Free pickup today	Pickup Only	4.5	Y
1	23	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Soda Soft Drink, 12 fl oz, 8 Pack	4.28	4.28	Free pickup today	Pickup Only	4.5	N
1	24	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola, Coke Classic, Original, 12oz Cans (Pack of 18, Total of 216 oz)	21.99	21.99	Sold & shipped by MDS INC Free delivery		3.0	Y
1	25	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Soda Soft Drink, 1.25 Liters	1.08	1.08	Free pickup today	Pickup Only	4.5	N
1	26	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Orange Vanilla Soda Soft Drinks, 12 fl oz, 12 Pack	5.08	5.08	Free pickup today		4.5	N
1	27	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Soda Soft Drink, 20 fl oz	1.88	1.88	Free pickup today	Pickup Only	4.5	N
1	28	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Mini Cans (7.5 Ounce, 30 Pack)	29.99	29.99	Sold & shipped by Q- Logistics LLC Free delivery		4.5	N
1	29	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Cherry Soda Soft Drink, 7.5 fl oz, 6 Pack	2.76	2.76	Free pickup today	Pickup Only	4.0	N
1	30	coke	https://www.walmart.com/search/?cat_id=0&query=coke	coca-cola drink cans, 12 fl. oz. (pack of 35)	45.99	45.99	Sold & shipped by MDS INC Free delivery		1.0	N
1	31	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Cherry Soda Soft Drink, 12 fl oz, 12 Pack	5.08	5.08	Free pickup today	Pickup Only	4.5	N
1	32	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Cherry Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today	Pickup Only	4.5	N
1	33	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Diet Coke Soda Soft Drink, 1.25 Liters	1.08	1.08	Free pickup today	Pickup Only	4.5	N
1	34	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Diet Coke Feisty Cherry Soda Soft Drink, 12 fl oz, 8 Pack	3.84	3.84	Free pickup today	Pickup Only	4.0	N
1	35	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Diet Coke Soda Soft Drink, 12 fl oz, 8 Pack	4.28	4.28	Free pickup today	Pickup Only	4.5	Y
1	36	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coca-Cola Zero Sugar Soda, Cherry Vanilla, 20 Fl Oz Single Bottle	1.88	1.88	Free pickup today		5.0	N
1	37	coke	https://www.walmart.com/search/?cat_id=0&query=coke	Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 8 Pack	4.28	4.28		Out of stock	4.5	N
1	38	coke	https://www.walmart.com/search/?cat_id=0&query=coke	(2 pack) Cherry Vanilla Coke, Cherry Vanilla Flavored Coca-Cola Soda Pop Soft Drink, 16.9 fl oz, 6 Pack	8.62	12.04		Out of stock	4.5	N
2	0	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Diet Coke Soda Soft Drink, 20 fl oz	1.88	1.88	Free pickup today	Pickup Only	4.5	N
2	1	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coke De Mexico Fiesta Pack Glass Bottles, Variety Pack, 12 Fl Oz, 12 Count	32.37	32.37	Sold & shipped by McNile Inc Free delivery		0.0	N
2	2	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Mexican Coke Fiesta Pack, 12 fl oz Glass Bottles (Pack of 6, Total of 72 Oz)	23.95	23.95	Sold & shipped by Bayside beverage Online Free delivery		0.0	N
2	3	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola, Coke Classic, Original, 20oz Bottle (Pack of 10, Total of 200 oz)	29.95	29.95	Sold & shipped by Bayside beverage Online Free delivery		0.0	N
2	4	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Soda, California Raspberry, 12 Fl Oz, 4 Count				In-store purchase only	4.5	N
2	5	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coke Zero Sugar Diet Soda Soft Drink, 20 fl oz	1.88	1.88	Free pickup today	Pickup Only	4.5	N
2	6	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Diet Coke, 7.5 oz Mini Cans (Pack of 12, Total of 90 Fl Oz)	19.99	19.99	Sold & shipped by MDS INC Free delivery		0.0	N
2	7	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	2 Pack of Coca Cola 16 oz Affinity Fountain	12.99	12.99	Sold & shipped by SharpPrices Free delivery		0.0	N
2	8	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Orange Vanilla Soda Soft Drinks, 20 fl oz	1.88	1.88	Free pickup today		4.5	N
2	9	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	diet coke, 12-ounce cans (pack of 24)	30.00	30.00	Sold & shipped by MDS INC Free delivery		0.0	N
2	10	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Diet Coke - 32/12 oz. cans by Coca-Cola	31.99	31.99	Sold & shipped by TheNewMall Free delivery		0.0	N
2	11	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Diet Coke Soda Soft Drink, 16.9 fl oz, 24 Pack	38.99	38.99	Sold & shipped by Ramji Shippers Free delivery		4.5	N
2	12	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 35 Pack	39.10	39.10	Sold & shipped by SHOPIMO Free delivery		4.5	N
2	13	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Cherry Soda Soft Drink, 20 fl oz	1.88	1.88	Free pickup today	Pickup Only	4.5	N
2	14	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coke 18 pack (12 Oz Cans)	48.99	48.99	Sold & shipped by USA TRADERZ Free delivery		1.0	N
2	15	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Diet Coke 12 oz. cans, 35 pk. A1	33.99	33.99	Sold & shipped by TheNewMall Free delivery		1.0	N
2	16	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola, Coke Classic, Original, 12oz Cans (Pack of 18, Total of 216 oz)	36.50	36.50	Sold & shipped by USA TRADERZ Free delivery		0.0	Y
2	17	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Diet Coke Soda Soft Drink, 12 Fl Oz, 36 Pack	44.98	44.98	Sold & shipped by MDS INC Free delivery		1.0	N
2	18	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Diet Coke Mini (7.5oz / 30pk)	33.99	33.99	Sold & shipped by Supersale Free delivery		0.0	N
2	19	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Diet Coca Cola Coke Soda, 12 oz (35 Cans)	39.95	39.95	Sold & shipped by Bayside beverage Online Free delivery		0.0	N
2	20	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca Cola Topus the Zebra Nigeria #0241	17.07	17.07	Sold & shipped by AffordablePrice Free delivery		0.0	N
2	21	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Soda Soft Drink, 2 Liters, 4 Pack	35.88	35.88	Sold & shipped by Biggestsaleusa Free delivery		4.5	N
2	22	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Zero Sugar, 20 Fl Oz Bottle (Pack of 12, Total of 240 Oz)	34.99	34.99	Sold & shipped by Young Systems LLC Free delivery		0.0	N
2	23	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Sprite Mini Cans (7.5oz / 30pk)	29.99	29.99	Sold & shipped by Q- Logistics LLC Free delivery		0.0	N
2	24	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Fanta Fruit Twist (6x330ml)	24.80	24.80	Sold & shipped by Epicure Company Free delivery		0.0	N
2	25	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Fanta Lemon 330ml (Pack of 6)	23.90	23.90	Sold & shipped by Epicure Company Free delivery		0.0	N
2	26	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Fanta Lemon 330ml (Pack of 12)	34.51	34.51	Sold & shipped by Epicure Company Free delivery		0.0	Y
2	27	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Zero Sugar, 20 Fl Oz Bottle (Pack of 16, Total of 320 Oz)	41.99	41.99	Sold & shipped by Young Systems LLC Free delivery		0.0	N
2	28	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola, Fanta, Sprite - Lemon-Lime, Canada Dry - Ginger Ale - Ultimate Variety Pack!, 7.5 oz Mini Cans (Pack of 18, Total of 135 Fl Oz)	45.10	45.10	Sold & shipped by USA TRADERZ Free delivery		0.0	N
2	29	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Fanta Fruit Twist 330ml - Pack of 12	34.92	34.92	Sold & shipped by Epicure Company Free delivery		0.0	N
2	30	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Mexican Fanta Orange, 12oz Glass Bottle (Pack of 6, Total of 72 Oz)	41.45	41.45	Sold & shipped by USA TRADERZ Free delivery		0.0	N
2	31	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Fanta Lemon 330ml (Pack of 12)	53.18	53.18	Sold & shipped by WMKOnline Free delivery		0.0	Y
2	32	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Fanta Fruit Twist 330ml X 24	59.99	59.99	Sold & shipped by Epicure Company Free delivery		0.0	N
2	33	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Fanta Icy Lemon Soft Drink Can 330 Ml (pack Of 24)	67.99	67.99	Sold & shipped by Epicure Company Free delivery		0.0	N
2	34	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Soda, 12 Fl. Oz.	1.30	1.30	Free pickup today	Pickup Only	5.0	N
2	35	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Caffeine Free Soda Soft Drink, 12 fl oz, 12 Pack	4.98	4.98		Out of stock	4.5	N
2	36	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Vanilla Soda Soft Drink, 12 fl oz, 12 Pack	3.50	3.50		Out of stock	4.5	N
2	37	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Zero Caffeine-Free Soda Soft Drink, 12 fl oz, 12 Pack	4.68	4.68		Out of stock	4.5	N
2	38	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Soda, Cinnamon, 7.5 Fl Oz, 6 Count	5.00	12.98		Out of stock	3.5	N
2	39	coke	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=coke	Coca-Cola Zero Vanilla Soda Soft Drink, 12 fl oz, 12 Pack	4.68	4.68		Out of stock	4.5	N
3	0	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 Pack) Coca-Cola Soda Soft Drink, 12 fl oz, 12 Pack	12.96	12.96	2-day delivery on orders $35+		4.5	Y
3	0	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coke Zero Orange Vanilla Diet Soda Sugar Free Soft Drinks, 12 fl oz, 12 Pack				In-store purchase only	4.5	N
3	1	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Soda Soft Drink, 12 fl oz, 24 Pack	8.78	8.78	Free pickup today		4.5	Y
3	1	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Soda, Cherry Vanilla, 20 Fl Oz Single Bottle	1.88	1.88	Free pickup today		5.0	N
3	2	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Coca-Cola Soda Soft Drink, 16.9 fl oz, 6 Pack	8.62	8.62	2-day delivery on orders $35+		4.5	Y
3	2	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Zero Cherry Diet Soda Soft Drink, 20 fl oz	1.88	1.88	Free pickup today	Pickup Only	5.0	N
3	3	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Coca-Cola Soda Soft Drink, 7.5 fl oz, 10 Pack	9.96	9.96	2-day delivery on orders $35+		4.5	Y
3	3	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Soda, Georgia Peach, 12 Fl Oz, 4 Count				In-store purchase only	4.5	N
3	4	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today	Pickup Only	4.5	Y
3	4	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Sprite Ginger 20 oz single	1.88	1.88	Free pickup today		5.0	N
3	5	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 Pack) Diet Coke Soda Soft Drink, 12 fl oz, 12 Pack	12.96	12.96	2-day delivery on orders $35+		4.5	Y
3	5	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Orange Vanilla Zero Sugar Diet Soda Sugar Free Soft Drink, 20 fl oz				In-store purchase only	5.0	N
3	6	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 24 Pack	8.78	8.78	Free pickup today	Pickup Only	4.5	Y
3	6	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Ginger Lime Diet Soda Pop Soft Drink, Fridgepack, 12 fl oz, 12 Pack	4.98	4.98		Out of stock	4.5	N
3	7	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Diet Coke Soda Soft Drink, 16.9 fl oz, 6 Pack	8.62	8.62	2-day delivery on orders $35+		4.5	Y
3	7	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Zero Cherry Diet Soda Soft Drink, 12 fl oz, 12 Pack	4.98	4.98		Out of stock	4.5	N
3	8	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 Pack) Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 12 Pack	12.96	12.96	2-day delivery on orders $35+		4.5	Y
3	8	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Zesty Blood Orange Soda Soft Drink, 12 fl oz, 8 Pack				In-store purchase only	4.0	N
3	9	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Coke Zero Sugar Diet Soda Soft Drink, 16.9 fl oz, 6 Pack	8.62	8.62	2-day delivery on orders $35+		4.5	Y
3	9	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Strawberry Guava Diet Soda Soft Drinks, 12 fl oz, 8 Pack	3.84	16.98		Out of stock	4.5	N
3	10	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Soda Soft Drink, 12 fl oz, 24 Pack	8.78	8.78	Free pickup today		4.5	Y
3	10	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Ginger Lime Soda Soft Drink, 12 fl oz, 8 Pack	3.84	16.98		Out of stock	4.0	N
3	11	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Cherry Coke Mini Cans, Cherry Flavored Coca-Cola Soda Soda Soft Drink, Fridge Pack, 7.5 fl oz, 10 Pack	9.96	9.96			4.0	Y
3	11	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Twisted Mango Soda Soft Drink, 12 fl oz, 8 Pack	3.84	16.98		Out of stock	3.5	N
3	12	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Coca-Cola Cherry Soda Soft Drink, 16.9 fl oz, 6 Pack	8.62	8.62	2-day delivery on orders $35+		4.5	Y
3	12	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Fiesty Cherry Diet Soda Pop Soft Drink, Fridgepack, 12 fl oz, 12 Pack	4.98	4.98		Out of stock	4.0	N
3	13	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Caffeine Free Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today		4.5	Y
3	13	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Soda, 16 Fl. Oz.	3.01	16.69		Out of stock	5.0	N
3	14	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Coke Zero Sugar Diet Soda Soft Drink, 7.5 fl oz, 10 Pack	9.96	9.96			4.5	Y
3	14	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Soda Soft Drink, 12 fl oz, 8 Pack				In-store purchase only	4.5	Y
3	15	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Soda Soft Drink, 8 fl oz, 6 Pack	4.68	4.68	Free pickup today	Pickup Only	4.5	Y
3	15	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Vanilla Soda Soft Drink, 20 fl oz	1.88	10.43		Out of stock	4.5	N
3	16	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Diet Coke Soda Soft Drink, 7.5 fl oz, 10 Pack	10.65	10.65			4.5	Y
3	16	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Blueberry Acai Diet Soda Soft Drinks, 12 fl oz, 8 Pack				In-store purchase only	4.5	N
3	17	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today	Pickup Only	4.5	Y
3	17	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Diet Coke Sweetened w/ Splenda Soft Drink, 12 fl oz, 12 Pack	4.68	4.68		Out of stock	4.5	N
3	18	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coke Zero Sugar Diet Soda Soft Drink, 2 Liters	1.74	1.74	Free pickup today	Pickup Only	4.5	Y
3	19	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Mexican Coke Soda Soft Drink, 355 mL, 4 Pack	4.68	4.68	Free pickup today		4.5	Y
3	20	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	(2 pack) Coca-Cola Orange Vanilla Soda Soft Drinks, 16.9 fl oz, 6 Pack	8.62	8.62			4.5	Y
3	21	coke	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=coke	Coca-Cola Soda Soft Drink, 7.5 fl oz, 6 Pack	2.76	2.76	Free pickup today	Pickup Only	4.5	Y
